episode_id,method,outage_duration,outage_profile,seed,episode_seed,key_scheme,ablation_row,replication_lag,topology,source_node,reconnect_node,ttr_seconds,epoch_guard_result,tau_star,scenario_id,n_actions,n_eligible,n_duplicate,n_stale,n_escalated,n_invalidated,n_unsafe,unsafe_action_rate
35,kinbridge_sync,0,no_outage,42,1658928068300255098,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
36,kinbridge_sync,0,no_outage,42,2185141436638551624,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
37,kinbridge_sync,0,no_outage,42,7818669177257151783,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
38,kinbridge_sync,0,no_outage,42,1197206288458299570,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
39,kinbridge_sync,0,no_outage,42,8177076848638420438,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
40,kinbridge_sync,0,no_outage,42,4075406783631801908,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
41,kinbridge_sync,0,no_outage,42,3425529341030776292,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
42,kinbridge_sync,0,no_outage,42,6578000911139263317,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
43,kinbridge_sync,0,no_outage,42,9188249944968129456,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
44,kinbridge_sync,0,no_outage,42,8078660341977483757,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
45,kinbridge_sync,0,no_outage,42,2657388860623357907,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
46,kinbridge_sync,0,no_outage,42,8074308815280639527,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
47,kinbridge_sync,0,no_outage,42,2302989949624697055,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
48,kinbridge_sync,0,no_outage,42,7085948285998230844,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
49,kinbridge_sync,0,no_outage,42,2224561701050654827,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
50,kinbridge_sync,0,no_outage,42,3196376532658547165,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
51,kinbridge_sync,0,no_outage,42,1407243016126178298,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
52,kinbridge_sync,0,no_outage,42,936837001995154120,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
53,kinbridge_sync,0,no_outage,42,3710086022242011918,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
54,kinbridge_sync,0,no_outage,42,2594610171016662050,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
55,kinbridge_sync,0,no_outage,42,6886814471907007093,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
56,kinbridge_sync,0,no_outage,42,4176539334565576418,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
57,kinbridge_sync,0,no_outage,42,3984682195083107508,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
58,kinbridge_sync,0,no_outage,42,635116697578789439,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
59,kinbridge_sync,0,no_outage,42,6243384923954746215,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
60,kinbridge_sync,0,no_outage,42,7126757926420691785,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
61,kinbridge_sync,0,no_outage,42,4228158518709861654,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
62,kinbridge_sync,0,no_outage,42,3185185306440492895,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
63,kinbridge_sync,0,no_outage,42,7687759548039465040,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
64,kinbridge_sync,0,no_outage,42,1645011704661212770,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
65,kinbridge_sync,0,no_outage,42,8066405603854928701,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
66,kinbridge_sync,0,no_outage,42,2169137854502656901,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
67,kinbridge_sync,0,no_outage,42,6447580453896077670,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
68,kinbridge_sync,0,no_outage,42,1748246050623743457,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
69,kinbridge_sync,0,no_outage,42,8777815555316670471,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
70,kinbridge_sync,0,no_outage,42,1042127431643886443,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
71,kinbridge_sync,0,no_outage,42,3498241452733880538,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
72,kinbridge_sync,0,no_outage,42,4243030342828363275,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
73,kinbridge_sync,0,no_outage,42,4701766456247211548,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
74,kinbridge_sync,0,no_outage,42,2810388042141928357,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
75,kinbridge_sync,0,no_outage,42,8796944582482598634,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
76,kinbridge_sync,0,no_outage,42,8139960387217493830,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
77,kinbridge_sync,0,no_outage,42,2139844547519196423,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
78,kinbridge_sync,0,no_outage,42,5715534385446528292,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
79,kinbridge_sync,0,no_outage,42,1049848475144699726,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
80,kinbridge_sync,0,no_outage,42,7379411059046727166,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
81,kinbridge_sync,0,no_outage,42,9176397760545460174,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
82,kinbridge_sync,0,no_outage,42,3802466426881777814,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
83,kinbridge_sync,0,no_outage,42,4418173875808303793,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
84,kinbridge_sync,0,no_outage,42,546036076809101765,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
85,kinbridge_sync,0,no_outage,42,1046420296182652028,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
86,kinbridge_sync,0,no_outage,42,7172260376338412623,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
87,kinbridge_sync,0,no_outage,42,3787974237221789956,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
88,kinbridge_sync,0,no_outage,42,5377001751769057103,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
89,kinbridge_sync,0,no_outage,42,3439377217249149142,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
90,kinbridge_sync,0,no_outage,42,5174458822252919432,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
91,kinbridge_sync,0,no_outage,42,8502567856247311775,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
92,kinbridge_sync,0,no_outage,42,6681083948410808793,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
93,kinbridge_sync,0,no_outage,42,8232736968576898056,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
94,kinbridge_sync,0,no_outage,42,7162690760414076033,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
95,kinbridge_sync,0,no_outage,42,5678003354688159533,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
96,kinbridge_sync,0,no_outage,42,2388088904676745758,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
97,kinbridge_sync,0,no_outage,42,8601236042336519346,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
98,kinbridge_sync,0,no_outage,42,977798233095181627,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
99,kinbridge_sync,0,no_outage,42,248872431508493741,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
0,kinbridge_sync,10,short_outage,42,2486418818668530696,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
1,kinbridge_sync,10,short_outage,42,8904069731585634868,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
2,kinbridge_sync,10,short_outage,42,5952665350419646370,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
3,kinbridge_sync,10,short_outage,42,8108059590479960603,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
4,kinbridge_sync,10,short_outage,42,5526579576967144081,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
5,kinbridge_sync,10,short_outage,42,8771766734381361029,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
6,kinbridge_sync,10,short_outage,42,4305600631521747056,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
7,kinbridge_sync,10,short_outage,42,1741399617869222100,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
8,kinbridge_sync,10,short_outage,42,3558024369508895791,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
9,kinbridge_sync,10,short_outage,42,8646690598735497522,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
10,kinbridge_sync,10,short_outage,42,6225243274813083889,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
11,kinbridge_sync,10,short_outage,42,145012148413147722,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
12,kinbridge_sync,10,short_outage,42,3316837780210747263,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
13,kinbridge_sync,10,short_outage,42,6342332928467043988,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
14,kinbridge_sync,10,short_outage,42,6752250741557279865,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
15,kinbridge_sync,10,short_outage,42,3826107545840526563,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
16,kinbridge_sync,10,short_outage,42,104230863453387099,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
17,kinbridge_sync,10,short_outage,42,3181171571951882883,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
18,kinbridge_sync,10,short_outage,42,2412859564092049829,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
19,kinbridge_sync,10,short_outage,42,1259791342063211491,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
20,kinbridge_sync,10,short_outage,42,3910547452116973209,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
21,kinbridge_sync,10,short_outage,42,4585076483116995850,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
22,kinbridge_sync,10,short_outage,42,4853870309549696183,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
23,kinbridge_sync,10,short_outage,42,920668621666723186,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
24,kinbridge_sync,10,short_outage,42,7070417098166175463,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
25,kinbridge_sync,10,short_outage,42,4253455487458418189,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
26,kinbridge_sync,10,short_outage,42,3063423077542737457,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
27,kinbridge_sync,10,short_outage,42,7061786072911599010,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
28,kinbridge_sync,10,short_outage,42,8027880954155210269,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
29,kinbridge_sync,10,short_outage,42,7257926534801659437,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
30,kinbridge_sync,10,short_outage,42,4681120913041582655,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
31,kinbridge_sync,10,short_outage,42,138455864132652047,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
32,kinbridge_sync,10,short_outage,42,9112361294149342519,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
33,kinbridge_sync,10,short_outage,42,4615522350116612084,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
34,kinbridge_sync,10,short_outage,42,23042330271737105,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
35,kinbridge_sync,10,short_outage,42,152169090528117673,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
36,kinbridge_sync,10,short_outage,42,7922302000372132434,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
37,kinbridge_sync,10,short_outage,42,4408892319746466448,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
38,kinbridge_sync,10,short_outage,42,2119314744805803497,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
39,kinbridge_sync,10,short_outage,42,2053095264489427636,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
40,kinbridge_sync,10,short_outage,42,3727885385317729123,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
41,kinbridge_sync,10,short_outage,42,7099655129141358111,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
42,kinbridge_sync,10,short_outage,42,5079922951095988944,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
43,kinbridge_sync,10,short_outage,42,8826671045890164419,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
44,kinbridge_sync,10,short_outage,42,2051521268851072977,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
45,kinbridge_sync,10,short_outage,42,4795847976590243180,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
46,kinbridge_sync,10,short_outage,42,3723463668126283453,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
47,kinbridge_sync,10,short_outage,42,8826787705891420352,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
48,kinbridge_sync,10,short_outage,42,236445206692945058,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
49,kinbridge_sync,10,short_outage,42,6402639772734793213,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
50,kinbridge_sync,10,short_outage,42,1346639090742303977,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
51,kinbridge_sync,10,short_outage,42,4982581856726703353,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
52,kinbridge_sync,10,short_outage,42,4327027231972575621,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
53,kinbridge_sync,10,short_outage,42,3574015383192211170,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
54,kinbridge_sync,10,short_outage,42,2005996975468715650,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
55,kinbridge_sync,10,short_outage,42,2407000264198909750,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
56,kinbridge_sync,10,short_outage,42,8128831183630984336,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
57,kinbridge_sync,10,short_outage,42,8979717995109487546,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
58,kinbridge_sync,10,short_outage,42,1483006332564142427,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
59,kinbridge_sync,10,short_outage,42,3024091172478231285,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
60,kinbridge_sync,10,short_outage,42,2387909463977585586,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
61,kinbridge_sync,10,short_outage,42,3792219004119879658,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
62,kinbridge_sync,10,short_outage,42,3743323602432528831,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
63,kinbridge_sync,10,short_outage,42,3265909171817946963,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
64,kinbridge_sync,10,short_outage,42,3363152220447678388,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
65,kinbridge_sync,10,short_outage,42,2863273711229927143,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
66,kinbridge_sync,10,short_outage,42,5039484912223423936,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
67,kinbridge_sync,10,short_outage,42,3940114984020820952,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
68,kinbridge_sync,10,short_outage,42,9052171262950201685,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
69,kinbridge_sync,10,short_outage,42,84188455705648750,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
70,kinbridge_sync,10,short_outage,42,4206686943089101288,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
71,kinbridge_sync,10,short_outage,42,8451483437499608780,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
72,kinbridge_sync,10,short_outage,42,6424002778052116426,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
73,kinbridge_sync,10,short_outage,42,2106931320492407983,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
74,kinbridge_sync,10,short_outage,42,2764147234716758895,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
75,kinbridge_sync,10,short_outage,42,1329568944538524883,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
76,kinbridge_sync,10,short_outage,42,3614028500562595816,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
77,kinbridge_sync,10,short_outage,42,1176124848008475851,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
78,kinbridge_sync,10,short_outage,42,742565853683573199,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
79,kinbridge_sync,10,short_outage,42,4117178446860710624,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
80,kinbridge_sync,10,short_outage,42,5224023815843246347,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
81,kinbridge_sync,10,short_outage,42,7950691926865452181,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
82,kinbridge_sync,10,short_outage,42,5634270498662780727,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
83,kinbridge_sync,10,short_outage,42,742402807119804013,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
84,kinbridge_sync,10,short_outage,42,9036600716502536917,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
85,kinbridge_sync,10,short_outage,42,7378560697210527725,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
86,kinbridge_sync,10,short_outage,42,6850987370167126504,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
87,kinbridge_sync,10,short_outage,42,985938008040985592,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
88,kinbridge_sync,10,short_outage,42,3514780202533718109,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
